1,0.00419184278556717,0.0041918427855665,0.00419184278556672,0.00419184278556695,0.0041918427855665,0.00419184278556672,0.00419184278556695,0.00419184278556672,0.0041918427855665,0.00419184278556695,0.00419184278556672,0.00419184278556695,0.00419184278556672,0.0041918427855665,-0.0213080744608094,0.0038993786419832,0.00389937864198342,0.00389937864198298,0.00389937864198342,0.0292256071356474,0.0323033376693522,0.0323033376693522,0.0323033376693522,0.0569716761534185,0.056971676153418,0.0400466179088439,0.0400466179088439,0.0400466179088435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-0.00681356959106862,-0.0277050704502671,-0.0276056581761006,-0.0274920441484826,-0.027364228367412,-0.0129858665452914,-0.00883153013294108,-0.00861850383115675,-0.008387725337557,-0.00813919465214169,-0.0133335768676965,-0.0224323421665211,-0.0220299591520391,-0.0271399438641844,-0.0314627722422509,-0.0457265974551796,-0.0233501903209522,-0.0225279857758574,-0.0203923346163806,-0.026550522777855,-0.0194016462559781,-0.019548710205042,-0.0182313157330409,-0.0168148832756575,-0.0152994128328937,-0.0136849044047479,-0.00501983664622341,-0.00251552777638009,0.0165946494154077,0.021339224153305,0.0259517773903077,0.0304323091264149,0.0347808193616288,0.0389486324281609,0.0427059217509469,0.0458635160465217,0.0483869789259712,0.050279060449304,0.051540448131528,0.0521711419726394,NA
1,0.0378793641025463,0.0367708311548611,0.0354775427158984,0.0339994987856527,0.0323366993641285,0.014739795756479,0.00916104400765372,0.00694397811228664,0.0045421567256394,0.00195557984771222,-0.000815752521497348,-0.185068685871035,-0.188209529222805,-0.172359705302324,-0.0945418552016428,-0.0798114467227307,-0.0211248652056337,-0.0218239243357803,-0.0218663485377013,-0.00478275952850105,-0.0592432871472628,-0.0553883259817498,-0.050220094959784,-0.0437385940813679,-0.035943823346499,-0.02683578275518,-0.0166131507001523,-0.00607064075239894,0.00459306869533505,0.0153779776430509,0.0262840860907483,0.0373113940384266,0.0484599014860874,0.0595616357800575,0.0698168378120076,0.0785460609536566,0.0856022706187809,0.0909088024370606,0.0944464903159101,0.096215334255338,NA
1,0.0774960352158962,0.0751520980796945,0.0800904078252991,0.0665365551172883,0.0860566653933119,0.00882225966468848,0.00228915698055374,0.0280196088628541,0.0359506456841769,0.0329632452935085,0.0205341591843782,0.0363523022528109,0.0288619372867431,0.0207424881934636,-0.0155323855744369,-0.0216024227186983,-0.0661742006541644,0.00471292030075554,0.0159672119454105,-0.0106052294916424,0.00423634737277216,0.00962527618730687,-0.0149489641486706,-0.0149489641486706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.0277779541953165,0.0273474399826188,0.0268451734011415,0.0262711544508796,0.0256253831318363,-0.00553260603658656,-0.00632188209319406,-0.00718291051858699,-0.00811569131276113,-0.00912022447571825,-0.0101965100074577,0.0201271117248927,0.0189073214555879,-0.0242001302519485,-0.0700664869180532,-0.0679260613732979,-0.00306223275094908,-0.00290266040299403,-0.00238030930852795,-0.023144759647419,-0.0280646410856376,-0.0248432664176419,-0.0208963342566246,-0.0162238446025857,-0.0108257974555261,-0.00470219281544448,0.00202677986806021,0.00888036279659588,0.0157383665205622,0.0226007910399613,0.0294676363547932,0.0363389024650553,0.0432145893707516,0.0499977086448173,0.0562272316611421,0.0615138703211846,0.0657759312783623,0.0689789408177854,0.0711142805107325,0.0721819503572085,NA
1,0.0180997244885877,0.0180997244885877,0.0180997244885877,0.0180997244885877,0.0180997244885875,0.0180997244885877,0.0180997244885875,0.0180997244885877,0.0180997244885877,0.0180997244885877,0.0180997244885878,0.00671902549646738,0.00671902549646738,0.00671902549646738,0.00671902549646738,0.000447288619905395,0.000447288619905395,0.000447288619905395,0.000447288619905395,0.000447288619905395,0.000447288619905395,0.000447288619905395,0.000447288619905395,0.0144551853646191,0.0144551853646191,0.0144551853646187,0.0144551853646191,0.0144551853646191,0.0144551853646191,0.0144551853646191,0.0595932038596043,0.0595932038596043,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-0.113580880434974,-0.113580880434974,-0.113580880434974,-0.113580880434974,-0.113580880434974,-0.113580880434974,-0.113580880434974,0.0223653671595061,-0.0613186055676365,-0.0613186055676362,-0.0613186055676369,-0.0613186055676365,-0.0613186055676362,-0.0414182052224414,-0.0414182052224416,-0.0509201832983711,-0.0141308184459524,-0.0141308184459525,-0.0141308184459522,-0.0659709926562913,-0.010213566449758,-0.010213566449758,-0.0102135664497578,-0.0102135664497578,-0.0427925000590221,-0.0427925000590221,-0.0427925000590221,-0.0427925000590221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.00309512121832856,0.00309512121832811,0.00309512121832811,0.0195554264971562,0.0195554264971558,0.0110516831865833,0.0110516831865833,0.0110516831865831,0.0137916044633863,0.0137916044633865,0.0137916044633862,0.0137916044633865,0.0137916044633863,0.00299932931510146,-0.0214836761452776,-0.159819821532053,-0.0425063941681803,-0.0425063941681801,-0.0425063941681803,0.00526890120955048,-0.0564127133470433,-0.0564127133470431,-0.0564127133470431,-0.0564127133470431,-0.0564127133470433,-0.0350509343826113,0.00535195898880225,0.00535195898880159,0.016167390040327,0.016167390040327,0.016167390040327,0.016167390040327,0.016167390040327,0.00333383878914839,0.0684534998238728,0.0684534998238724,-0.0139269995933744,-0.0139269995933748,-0.0139269995933744,-0.0139269995933748,-0.0105093669375043
1,-0.0636098658914892,-0.0636098658914892,-0.063609865891489,-0.0636098658914892,-0.0636098658914892,-0.0636098658914892,-0.0647228802154283,-0.064722880215428,-0.0647228802154283,-0.064722880215428,-0.0647228802154282,-0.0647228802154282,-0.0647228802154283,-0.0763923229810298,-0.0289170633052841,-0.0289170633052841,-0.0289170633052841,-0.028917063305284,-0.028917063305284,-0.0289170633052842,-0.028917063305284,-0.028917063305284,-0.0289170633052841,-0.028917063305284,-0.0134591155133082,-0.0134591155133081,-0.00790125222187099,-0.00790125222187099,-0.00790125222187094,0.00394652687028385,0.00394652687028378,0.00995268192747882,0.00995268192747889,-0.168383326106635,-0.28701563386386,0,NA,NA,NA,NA,NA
1,-0.0318991231279679,-0.0318991231279595,-0.0318991231279497,-0.0318991231279382,-0.031899123127924,-0.0318991231279102,-0.0318991231278942,-0.0318991231278769,-0.0318991231278578,-0.0318991231278378,-0.0318991231278161,-0.0318991231277925,-0.0318991231277681,-0.0318991231277415,-0.0318991231277059,-0.0318991231276642,-0.0318991231276122,-0.031899123127554,-0.0318991231274866,-0.0318991231274115,-0.031899123127328,-0.0318991231272352,-0.0318991231271353,-0.0318991231270274,-0.0318991231269106,-0.0318991231267853,-0.0318991231266548,-0.0318991231265247,-0.0318991231263976,-0.0318991231262737,-0.0318991231261534,-0.0318991231260366,-0.031899123125922,-0.0318991231258119,-0.0318991231257124,-0.0318991231256298,-0.0318991231255619,-0.0318991231255126,-0.0318991231254788,-0.0318991231254628,NA
