"Binomial","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","global_abundance","max_growth_rate","Body.Mass.gram."
"Gyps coprotheres",-0.0485525471340559,-0.0485525471340559,-0.0485525471340559,-0.0069530052766532,-0.00695300527665317,-0.0069530052766532,-0.00695300527665322,-0.00695300527665313,-0.00695300527665318,-0.00695300527665323,-0.0069530052766532,-0.00695300527665312,-0.0069530052766532,NA,0.0384392558936293,-0.0031199644377693,-0.0560825307431834,-0.0768038242949518,-0.0460810619610503,0.0166480152927819,0.0718606486991553,0.0899795536089714,0.0688775217935356,0.0305144565495146,0.00335061054570929,652980,0.0899795536089714,8177
"Gyps indicus",-0.116442319237063,-0.116442319237064,-0.116442319237063,-0.116442319237064,-0.0582211596185316,-0.0869292030219379,-0.0295131162151255,-0.0582211596185316,-0.120019283984927,-0.558221159618532,-0.116442319237063,-0.116442319237063,NA,-0.198970004336019,-0.599485002168009,-0.398962057372467,-0.174175603103741,-0.205647156782546,-0.0562200503661588,NA,NA,NA,NA,NA,NA,226316,-0.0295131162151255,5515
"Haematopus moquini",-0.000608789108268759,-0.000608789108268581,-0.000608789108268581,-0.000608789108268581,-0.000608789108268492,-0.000608789108268626,-0.00060878910826867,-0.000608789108268537,-0.00060878910826867,-0.00874606010526524,-0.00874606010526531,-0.000608789108268581,-0.000608789108268537,-0.000608789108268759,-0.000608789108268537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686975,-0.000608789108268492,692
"Leipoa ocellata",NA,NA,-0.0128807743774864,-0.0240712023755972,-0.02169394430669,-0.0274055799681373,-0.0449738080407611,-0.0620611455715041,-0.105886802157209,-0.0304032745393014,-0.0329724973640759,-0.0658955566555793,-0.069174161710893,-0.0681408424791899,-0.0582237195297575,0.0898524512724504,0.0291667390443312,0.0522511230626711,-0.033279720792481,-0.0158337136581179,0.139868882752631,0.059159093679278,0.0324019320971723,0.0208726555107165,-0.0277631249097125,44607,0.139868882752631,1918
"Lichenostomus melanops",NA,NA,-0.00380022631220323,0.0341121536944284,0.0652816125837477,0.0539775567849263,0.0195139984636616,-3.9569942325901e-05,-0.00228569839295911,-0.00903408262784611,-0.0202428834228068,-0.0155587944409403,0.0029920615690755,0.00527507256589721,0.0435284648087508,0.0285815608656954,0.0268169980082532,0.035285808526358,0.0417850388347651,0.0428410281449891,0.108860094928663,NA,NA,NA,NA,455642,0.108860094928663,32.4
"Lophura diardi",0.0706579452661567,0.0348183096077519,-0.037020196848931,-0.0849043957090174,-0.062186849180442,0.0283011382000424,0.145340121774546,0.244168315797651,0.30028491233073,0.309994885425656,0.273402693592559,0.195713309094869,0.102363803125868,0.0197519882235564,-0.0364360686115793,-0.0644662634850788,-0.0729894732980363,-0.0734680204665618,NA,NA,NA,NA,NA,NA,NA,54688,0.309994885425656,1128
"Lophura nycthemera",-0.129653734762177,-0.163255633071171,-0.189593450906304,-0.187995324204267,-0.142348265402247,-0.054623231717811,0.0535835234385351,0.152141867298384,0.217279084504301,0.239360227423004,0.217035177354022,0.155270645021048,0.0782466065991182,0.0105659510085221,-0.0338199155939297,-0.0536874336532616,-0.0572784476763142,-0.0555851450510558,NA,NA,NA,NA,NA,NA,NA,185329,0.239360227423004,1490
"Melierax canorus",0.129497751549982,0.126277943138546,0.111876689117017,0.10029465093817,0.0943773957827891,NA,0.00127345113486899,0.00127345113486904,0.0012734511348691,0.00127345113486893,0.0012734511348691,0.00127345113486899,0.00127345113486899,0.0012734511348691,0.00127345113486899,0.0012734511348691,0.00127345113486893,0.00127345113486904,0.00127345113486904,0.00127345113486904,0.00127345113486904,0.00127345113486904,0.00127345113486899,0.00127345113486904,0.00127345113486904,462932,0.129497751549982,675
"Melierax metabates",NA,NA,NA,NA,NA,NA,-0.00585645973467208,-0.00585645973467197,-0.00585645973467197,-0.00585645973467208,-0.00585645973467197,-0.00585645973467197,-0.00585645973467208,-0.00585645973467197,-0.00585645973467197,-0.00585645973467208,-0.00585645973467197,-0.00585645973467197,-0.00585645973467197,-0.00585645973467208,-0.00585645973467197,-0.00585645973467197,-0.00585645973467197,-0.00585645973467208,-0.00585645973467197,1655984,-0.00585645973467197,705
"Melithreptus gularis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0434782608695652,0.120962082791331,0.0844731518620751,0.0958597201874573,0.0958597201874573,-0.0625500589073992,-0.0625500589073993,-0.190724433143211,-0.190724433143211,-0.0440618219846995,-0.0440618219846995,-0.0748559288705702,-0.0748559288705702,0.173913043478261,1577439,0.173913043478261,19.5
"Nucifraga columbiana",-0.000982970179861504,-0.000982970180225662,-0.000982970180614219,-0.000982970181022687,-0.000982970181460866,-0.000982970181930166,-0.000982970182418737,-0.000982970182917926,-0.000982970183434847,-0.00098297018399021,-0.000982970184604531,-0.000982970185286664,-0.00098297018601853,-0.000982970186762754,-0.000982970187482644,-0.000982970188165695,-0.000982970188814335,-0.000982970189415122,-0.000982970189940299,-0.000982970190373134,-0.00098297019072939,-0.000982970191028366,-0.000982970191267488,-0.000982970191424314,-0.000982970191494188,352967,-0.000982970179861504,130
"Phyllomyias fasciatus",NA,NA,NA,NA,NA,NA,NA,NA,0.0665616481617342,0.0665616481617342,0.0665616481617342,0.0665616481617342,0.0665616481617342,0.0665616481617342,0.0665616481617342,0.0665616481617342,0.066561648161734,0.0665616481617342,0.0665616481617342,0.0665616481617342,0.0665616481617342,NA,NA,NA,NA,1260451,0.0665616481617342,10.5
"Picoides arcticus",0.000363565679248901,0.000389030707116477,0.000452552446873539,0.000536712717520748,0.000625172183113279,0.000702466544907176,0.00074588707187867,0.00071726073324104,0.000576328513003754,0.000322044473582214,2.10322742332541e-05,-0.000225742557604597,-0.000358496996657057,-0.000393945380413233,-0.00037908231934555,-0.000323547936339591,-0.000194056218594499,3.26896114785835e-05,0.000335559922791539,0.000671547946630491,0.000213048204141683,0.000571990032976671,0.000863971245077866,0.00103240469532863,0.00105933268367707,1297213,0.00105933268367707,69.3
