"Binomial","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","Class"
"Cardellina pusilla",-0.0111464263302604,-0.0082839813615774,-0.00174345497328126,0.00316264019940149,0.000329500563016809,-0.00799649651631608,-0.0119547945861317,-0.00675238783649402,8.25867386449955e-05,-0.00100934085607637,-0.00767546453391125,-0.0091119328706112,-0.00248948583760347,0.00243400722173607,-0.00204200105279811,-0.00967659630926067,-0.00920303774134855,-0.000554733900891318,0.00561321205131501,0.00333124889001445,-0.00161786541997023,-0.00177730394628053,0.00149207795148998,0.00165835985940117,-0.00319890050251497,"Aves"
"Catharacta antarctica",0.00166096253441239,0.00166096253441284,0.00166096253441239,0.00166096253441239,0.00166096253441239,0.00166096253441284,0.00166096253441239,0.00166096253441239,0.00166096253441239,0.00166096253441284,0.00166096253441239,0.00166096253441239,0.00166096253441284,0.00166096253441239,0.00166096253441239,0.00166096253441239,0.00166096253441284,0.00166096253441239,0.00166096253441239,0.00166096253441239,0.00166096253441284,0.00166096253441239,0.00166096253441239,0.00166096253441239,0.00166096253441284,"Aves"
"Catharacta skua",0.014211156573946,0.0193167949670491,0.0240006653955755,0.0333313623768146,0.0346261327934798,0.0255507677922648,0.0241904388920138,0.0238001746991236,0.024274453752729,0.0248839601883289,0.0121426221066618,0.0137002524381145,0.0143080270338685,0.00901322980931519,0.0040495798007451,0.000365749965334215,0.00463544270530895,0.014150382546295,0.022961974082605,0.0284193735301996,0.0212289079851794,0.0106668082972728,0.00277558641743078,0.00748140912956047,0.00762358188995435,"Aves"
"Cecropis daurica",NA,NA,NA,NA,NA,NA,NA,0.0518811136453093,0.0421393750288289,0.0220193809670155,-0.00554261639718356,-0.016281399110959,-0.0289548138881087,-0.038641208594842,-0.0467229707388576,-0.0290228909920001,-0.0363301848525243,-0.04335443592808,-0.0474212148382154,0.0130424619686024,0.0139409443105573,0.0151849549926204,0.0166633883644407,0.018244966170662,0.0197593404178009,"Aves"
"Cepphus columba",-0.00560752276433478,-0.0103739590801473,-0.0355453749081598,0.0599130101227177,-0.0642223806869928,-0.0129559136474225,-0.00158341578069254,-0.0295538441016152,-0.0301448206756944,0.0215635529238326,-0.00594062366347965,0.0528860071924035,-0.091939948791164,0.0571029568592057,0.0498750903975635,-0.00751770055630166,0.00358212524432345,0.0752272000116699,0.054133309135192,-0.0187457113909236,-0.060143003547248,-0.0243752409805631,0.0420928305505309,0.0720414731792032,0.0467934454051201,"Aves"
"Cepphus grylle",0.0120321652957004,0.0114276331871287,0.0106951697505105,-0.00233445887078947,-0.00449568951184181,-0.00616778339024241,-0.00705586271006163,-0.00778789989362682,-0.00895926292721846,-0.0117775880868698,-0.0123539047541076,-0.00926400880149555,0.000901906563162878,0.00554179052702172,0.00866533354999946,0.00273385162135951,0.00425056237601846,0.00576486751555348,0.0180445411920425,0.0208431275697588,0.0229434731030933,0.0240485794650621,0.0237367758101756,0.0222903621290187,0.0210131823504499,"Aves"
"Ceratopipra rubrocapilla",NA,NA,NA,NA,NA,NA,NA,NA,0.0352798345404346,0.0352798345404345,0.0352798345404345,-0.00980025987844804,-0.0098002598784479,-0.0713902131591238,0.0150961999240962,0.015096199924096,0.0150961999240962,0.0150961999240961,0.0150961999240962,0.0150961999240962,0.0150961999240961,NA,NA,NA,NA,"Aves"
"Cerorhinca monocerata",0.0497099807825892,0.0357333042663862,0.0357333042664322,0.0357333042664617,0.00823044836947107,0.00823044836943176,0.00823044836934406,0.00823044836922304,0.0082304483690796,0.00823044836893216,0.00823044836878939,0.00823044836865527,0.00823044836854403,0.00823044836846121,0.00823044836840547,0.00823044836837772,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Certhidea olivacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105061765027602,-0.0365770850326657,-0.0365770850326657,-0.0365770850326658,-0.0365770850326657,-0.0365770850326658,-0.0365770850326657,-0.0244737693832006,-0.0226656930317037,-0.0226656930317036,-0.0226656930317037,-0.0540470899802851,-0.0540470899802851,-0.0249869874809194,-0.0249869874809192,"Aves"
"Charadrius sanctaehelenae",NA,NA,-0.0366679809103752,-0.0366679809103749,-0.058393492294377,-0.0188616537087132,0.00838395708047046,0.00838395708047024,0.00838395708047024,0.00838395708047068,0.00838395708047024,0.0472538842776009,0.0424038485530875,0.0197440581957569,-0.0682503180159344,-0.0682503180159344,-0.0682503180159344,-0.0682503180159344,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Chasiempis sandwichensis",0.0215381318706569,0.0652968138780495,0.113033557886106,0.0520484271734202,0.128301149471747,0.198000559586116,0.00440907145666553,-0.074513318293875,0.0318639172779221,0.0681546961823103,0.00718669737962824,-0.0433379506243727,-0.0239113040073969,0.0119198366400557,0.00457512643904789,-0.0239477789328584,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Chloebia gouldiae",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.136405995377035,0.209068758882591,-0.273893117019262,-0.00178638236165981,0.0803261519387679,0.116312264817849,0.173714386724666,-0.237399996309462,-0.459169210388389,0.0462664778983583,0.292022682132285,0.0581778712357236,-0.0543130435577089,-0.193772861478422,-0.327434593356267,0.0406219361372289,"Aves"
"Chloris chloris",0.000850403986125459,-0.00380754319730161,-0.0112690785147592,-0.0025545023127963,-0.0087404818488564,0.00511520840709547,0.00446628690876642,-0.00812691069452376,0.000481799604710592,0.0125130326911862,0.0159624052895088,0.011901531252488,0.00778202714972048,0.0133084967199869,0.0220238650258774,0.0145126811591445,-0.0353386374603909,-0.0840166519753658,-0.115965967436745,0.00637287721949436,-0.0163410188627819,-0.0124007276428119,-0.00813649944813974,-0.00538240357494479,-0.00428771226886179,"Aves"
"Chlorodrepanis virens",-0.0543141087778227,-0.0446262910824893,-0.0340577626875798,-0.0250316101698534,-0.0110274073921894,0.230244536701302,0.444712659012607,0.0383361360588392,0.0119989516509988,-0.00145519166981578,-0.000967943780778469,0.0126711857856621,0.0294806047114461,0.035972590992737,0.0294492826769913,0.0208552421145054,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Circaetus pectoralis",0.246403601954077,0.139204290618995,-0.0632797055319074,-0.260317404208816,-0.404224531009757,NA,0.00862468059855792,0.00862468059855803,0.00862468059855792,0.00862468059855803,0.00862468059855803,0.00862468059855792,0.00862468059855803,0.00862468059855792,0.00862468059855803,0.00862468059855792,0.00862468059855792,0.00862468059855803,0.00862468059855803,0.00862468059855803,0.00862468059855781,0.00862468059855803,0.00862468059855803,0.00862468059855792,0.00862468059855792,"Aves"
"Circus hudsonius",-0.00202788903481696,-0.00202450471734645,0.0232065904278522,-0.0019155368068651,-0.0123774853407408,0.0255848008487467,-0.0142036327573129,-0.00323822464154761,-0.00332642365367972,-0.00338698989143705,-0.00342023441810411,-0.00342578769282546,-0.00340095547918231,-0.00334156957729687,-0.00324385323572677,-0.00311693906086071,-0.00299976582059903,-0.00295125356843243,-0.00300425419544702,-0.00312977578912596,-0.00326169892174453,-0.00335843456690869,-0.00342636650433205,-0.0034829492658679,-0.00352205968022293,"Aves"
"Clanga pomarina",-0.012057393120585,-0.0120573931205852,-0.012057393120585,-0.012057393120585,-0.012057393120585,-0.012057393120585,-0.012057393120585,-0.0277678269950751,-0.0277678269950752,-0.043478260869565,-0.0434782608695654,-0.0434782608695652,-0.0434782608695652,-0.0434782608695652,-0.0434782608695652,-0.0434782608695652,-0.0434782608695652,-0.0434782608695654,-0.0434782608695652,-0.0434782608695652,-0.0434782608695652,-0.0434782608695652,-0.0434782608695652,-0.0434782608695654,-0.0434782608695652,"Aves"
"Cleptornis marchei",-0.00744256699259394,-0.00744256699259349,-0.00744256699259394,-0.00744256699259394,-0.00744256699259349,-0.00744256699259394,-0.00744256699259349,-0.00744256699259394,-0.00744256699259349,-0.00744256699259394,-0.0145683280695601,-0.0145683280695601,-0.0145683280695601,-0.0145683280695601,-0.0145683280695601,-0.0145683280695601,-0.0145683280695601,-0.0145683280695601,-0.0145683280695601,-0.0145683280695601,NA,NA,NA,NA,NA,"Aves"
"Copsychus sechellarum",-0.0343214961689422,0.0217422963231018,0.0429634079870854,NA,NA,0.0471936608003967,0.0441310713960227,0.0371286125093066,0.121081359139478,0.130956971909704,0.0799988153312862,0.0509723620378363,0.0552061044662973,0.069755213006502,0.0743108775454397,0.0717547280117163,0.072175523226938,0.0749920554494347,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Corvus kubaryi",-0.0714629447552423,-0.0780603475957223,-0.137219418289833,-0.226100641064519,-0.290433576530207,-0.286836330533242,-0.220273214588694,-0.141110458031539,-0.10125172074659,-0.104813264775673,-0.114873331398262,-0.0285012681866278,-0.0285012681866278,-0.0285012681866279,-0.0285012681866278,-0.0285012681866278,-0.0202600231480758,-0.0202600231480758,-0.0202600231480758,-0.0202600231480758,-0.0470910983283279,-0.0470910983283281,-0.0470910983283279,-0.0470910983283281,-0.0470910983283279,"Aves"
"Cyanecula svecica",NA,NA,NA,NA,NA,NA,NA,0.00781516622748551,0.00719620715193503,-0.00606299394611542,-0.00682448226947829,-0.00766153159096489,0.136732072556178,0.080266122042459,-0.00380672505116778,-0.0665499018429404,-0.0788973792316001,-0.0535072441621294,-0.027607659159617,-0.0100023072861437,-0.00830167956501859,-0.00674192743671309,-0.00525745920512688,-0.00389198995614359,-0.00272698488721268,"Aves"
"Cyanistes caeruleus",0.0319214842796286,0.0441934735217936,0.041918501504929,0.0159943779547686,-0.0171129378928141,0.0906698372086225,-0.0660519917099657,-0.131744356103123,0.189782940160521,-0.0421004963881085,-0.0533367238894294,0.0201914746625222,0.00622703409886332,7.18153042030149e-05,-0.00127596635826244,-0.0016266156911833,-0.00263425885143017,-0.010089680034272,-0.0143099199799418,0.00636533955882502,0.00528847834626052,0.00387518769380165,0.00225859230230601,0.000557976615161014,-0.00107943439254263,"Aves"
"Cyanopica cyanus",NA,NA,NA,NA,NA,NA,NA,-0.405784946479711,-0.162912527081631,0.119640641471122,0.171350825774804,-0.0205209656763455,-0.163506313990648,-0.194395566343855,-0.0843231403545191,0.0669007400679366,0.140527236664147,0.114928643923218,0.0659642089978658,0.00624083383830865,0.00560194742653541,0.00534821441690925,0.00540672887491,0.00600756560245985,0.00736102305671871,"Aves"
"Cyanoramphus novaezelandiae",0.0154847902808577,0.0154847902808577,0.0154847902808577,0.0154847902808577,0.0154847902808577,0.0154847902808579,0.0154847902808577,0.0154847902808577,0.0976982071255339,0.0976982071255339,0.073054178383734,0.073054178383734,0.073054178383734,0.073054178383734,0.0730541783837335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Daption capense",-0.0114393726401687,-0.0114393726401691,-0.051152522447381,0,-0.166768010809484,0.0255762612236903,0.0255762612236907,0.035531677912723,0.0355316779127226,-0.0355316779127226,-0.035531677912723,0.00954531790623037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Delichon urbicum",-0.0230748153300068,-0.00747483042933291,0.0010987828679739,-0.0005984104392646,-0.00705351072595387,-0.011379464731435,-0.0121653174988121,-0.00645399661088389,-0.0078167220053532,-0.00829533965204397,-0.00580291802500919,0.00433432366497252,0.00700341286058068,0.00290061383764564,-0.000550321102283952,0.071029379153153,0.0574588834021824,0.031156709358078,0.00538242164438898,-0.018995338155019,-0.0194386312201354,-0.00569595023672359,0.0124842220055386,0.0227607460486545,0.0145390487223628,"Aves"
"Dendroplex picus",NA,NA,NA,NA,NA,NA,NA,NA,0.088163695052172,0.0881636950521723,0.0881636950521723,0.088163695052172,0.0881636950521723,0.088163695052172,0.0881636950521723,0.0881636950521721,0.0881636950521721,0.0881636950521723,0.088163695052172,0.0881636950521723,0.088163695052172,NA,NA,NA,NA,"Aves"
"Diomedea amsterdamensis",0.0268589238467254,0.023390861095722,0.0203623344610534,0.0180638930724658,0.0169132241324814,0.0178045784942852,0.0210547813901103,0.0254805539176983,0.0291985701155637,0.0312768397933009,0.0320811332504777,0.041649657871178,0.0388384312637862,0.0322822128919609,0.0233291846540331,0.0153973720808673,0.0109753622455495,0.0097792750592447,0.00996271524832038,0.0102105526587777,NA,NA,NA,NA,NA,"Aves"
"Diomedea exulans",0.0128695278672308,0.0140140271924275,0.00125786741001195,0.0220404622023524,0.0144383656963768,0.00803636481212783,0.00534812897028108,0.036961758003461,0.0126989131854774,0.0101302358149253,0.00265262331768383,-0.00164080952769332,0.000188265363872897,-0.000814586933826467,-0.00148249056833416,-0.00400207651044641,-0.0250267666887882,-0.0365671388656102,-0.0054354689237639,0.0046837106628248,0.0156729464132448,0.0253177243802925,0.0307499558686739,NA,NA,"Aves"
"Drepanis coccinea",0.0138411695784496,0.0138411695786698,0.0138411695789097,-0.0353930652477698,-0.0390752360711759,0.110394121164695,-0.0406755314793334,0.00407913236634594,0.00407913236658353,0.00407913236668311,0.00407913236670487,0.00407913236671253,0.00407913236672841,0.00407913236673674,0.00407913236672552,0.00407913236671031,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Dryobates minor",0.176277654332123,0.150984745625099,0.01431469244551,-0.104880809884519,-0.104371665816351,-0.0142612772557902,0.0540818640957252,0.0423320316487779,-0.0119120809808426,-0.0522819982639249,-0.0684645635215955,-0.0728473776766339,-0.062239501072413,-0.0338098061537986,-0.0075236520041384,0.0298732590420642,0.0325543674342027,0.0211600246715592,0.0462405513720729,0.0364691851841801,0.0143518201556048,0.00669580191394753,0.0178983625316255,0.0263256220925916,0.0186950434649235,"Aves"
"Dryobates pubescens",0.00964584624754016,0.00972423035260407,0.00979263881906959,0.00981177596592535,0.00975439888970981,0.0345525499266066,0.00387514763280923,0.00373904487334932,0.0036300789020665,0.0035291042557208,0.00342442643973542,0.00332944195312145,0.00327093480485179,0.00326301513458985,0.00328894164887782,0.00330689836712985,0.00327979661069527,0.0032048534609401,0.0031122372937379,0.00303370773499754,0.0029776592829884,0.00293574854445656,0.00290300575076629,0.00288143206373369,0.00286972467585687,"Aves"
"Emberiza calandra",-0.0316046162150115,-0.0345024349113131,-0.0433275947274535,-0.0495756597324856,-0.0501668204621499,-0.0128700822745049,-0.013397438437356,-0.0585279571660984,-0.0590021103044515,-0.0578228351009584,-0.0563818949650244,-0.0558167839624152,-0.0559487114536075,-0.0557983960389773,-0.0542932661994378,-0.0429320591918034,-0.0398063191973294,-0.0513727137787231,-0.0463622855643633,0.0120758167045775,0.0220802404002154,0.026222703226529,0.0206081970988276,0.00883848754310886,-0.0014759392568415,"Aves"
"Eolophus roseicapilla",NA,NA,NA,NA,NA,NA,NA,NA,0.176567786165348,0.178173649409186,0.181371362025638,0.185580162991628,0.18994394475691,0.193762030203511,0.196717015285673,0.198868543085365,0.200466139466239,0.201711987973603,0.202625299614224,0.203104330907047,NA,NA,NA,NA,NA,"Aves"
"Eudromias morinellus",0.000553583092284538,0.00434021671443435,0.0115639179205743,0.0174924679022213,0.0172776506797834,0.0225356498636867,-0.227443389763418,0.0286827799398502,0.0334301349358013,0.0361839695749244,0.0375395944837001,0.0381072967250223,0.0041654260526213,-0.00347126570711798,-0.00347126570711809,-0.00347126570711809,-0.00347126570711798,-0.00347126570711809,-0.00694253141423617,-0.00694253141423595,-0.00694253141423595,-0.00694253141423617,-0.00694253141423617,-0.26884531229258,NA,"Aves"
"Eudyptes chrysocome",-0.0223079184048901,-0.018829302732574,-0.0463091942182813,-0.0854592308123998,-0.258285126473006,-0.0125212077030928,0.00959657197648687,0.0199197552085413,0.0147529256139245,0.0124121870632742,0.0135503066643393,0.0125526997654674,0.0130486997001994,-0.022744117520747,-0.0200295281874167,-0.0199065198930864,-0.0198902481582524,-0.0225260247268314,-0.0098469672526559,-0.00984696725265577,-0.00984696725265572,-0.00759544090331721,-0.00759544090331676,-0.00651051926365209,-0.0038223932058834,"Aves"
"Eudyptes chrysolophus",0.00715304964333178,0.00463021106539423,0.0035641486933239,0.00508446667826545,0.00747887268682098,0.00829697799191671,0.00675442600849784,0.00396662918503018,0.00161481227706003,0.000948181088142319,0.00238840534244739,0.00514573916573884,0.00732478879956456,0.00728966951451975,0.00584476212703439,0.00388081345084255,-0.0144823979533565,0.00345533606720867,0.00590296635039076,0.00422651997022783,0.000614397594125381,-0.00992208938858585,-0.00944719239266867,NA,NA,"Aves"
"Eudyptes moseleyi",-0.00818286695860848,0.0121319308964752,0.0121319308964754,-0.0844067647916427,0.169530086569427,-0.0352689603356991,0.0640066144045424,-0.149040168730284,0.00928781832807557,0.00928781832807557,0.00928781832807557,0.00928781832807557,0.00928781832807557,0.00928781832807557,0.00928781832807557,0.00928781832807557,0.00928781832807557,-0.0525467274389868,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Eudyptes robustus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0116620182606271,-0.0116620182606271,-0.011662018260628,-0.0116620182606271,-0.0116620182606271,-0.011662018260628,-0.0116620182606271,-0.0116620182606271,0.0473216841849968,0.0473216841849968,-0.00806977916629936,-0.00806977916629936,"Aves"
"Eudyptes sclateri",NA,NA,NA,NA,NA,NA,NA,NA,-0.0070666005902007,-0.00706660059020114,-0.00706660059020114,-0.00706660059020114,-0.00706660059020114,-0.0070666005902007,-0.00706660059020114,-0.00706660059020114,-0.00706660059020114,-0.0070666005902007,-0.00706660059020114,-0.00706660059020114,-0.00706660059020114,-0.00706660059020114,-0.0070666005902007,-0.00706660059020114,NA,"Aves"
"Eudyptula minor",0.0277985406765562,0.0605719527219502,0.076138651399535,0.0708721880094316,0.146272245667688,-0.141030291565507,0.0919783530334475,-0.0433025071339661,-0.058650780982596,-0.0382381072696831,0.00328297455972848,0.0338799570591695,0.0338836274150798,0.0101482561059076,0.0438137499038327,0.173836002624546,0.0577040518792519,0.0499764362007278,0.0331552879343091,0.0395587868094869,0.0351562546625273,NA,NA,NA,NA,"Aves"
"Eunymphicus uvaeensis",NA,NA,NA,NA,NA,NA,0.0247735452491549,0.0247735452491549,0.0247735452491553,0.0247735452491549,0.0247735452491549,-0.0155568365044378,-0.0155568365044383,0.0331456638227641,0.0331456638227645,0.0331456638227636,-0.0259568784495197,0.108823012317243,0.108823012317243,0.0602110610693471,0.0602110610693467,0.0283077435146937,NA,NA,NA,"Aves"
"Falco punctatus",0.184325469115508,0.173126943717012,0.121545910974344,0.0864851825634048,0.0838341629725423,0.0972355492435066,0.0998620545793386,0.082164417408643,0.0570859153711222,0.0426075001201015,0.00485161371279208,0.019297466489582,0.0258676520124546,0.0252960868186909,0.0247138554664512,0.0252394320591889,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Falco ruficollis",NA,NA,NA,NA,NA,NA,-0.0412542381544616,-0.0412542381544618,-0.0412542381544616,-0.0412542381544616,-0.0412542381544616,-0.0412542381544618,-0.0412542381544616,-0.0412542381544616,-0.0412542381544618,-0.0412542381544616,-0.0412542381544616,-0.0412542381544618,-0.0412542381544616,-0.0412542381544618,-0.0412542381544616,-0.0412542381544616,-0.0412542381544616,-0.0412542381544618,-0.0412542381544616,"Aves"
"Falco rusticolus",0.0352482292674376,0.0247470491661992,0.0152583369036274,NA,-0.145949264006933,-0.116928381733534,-0.0660061530114279,-0.0112940098674114,0.0302061280054554,0.0492161855086504,0.00816039810071059,0.0348380042959834,0.0855045065596353,0.071501449204761,0.0238679213283698,0.140015063088011,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Fratercula arctica",-0.0100769550687682,-0.00485827792001466,-0.00142157642131766,-0.00355885883443595,-0.00143314882123787,-0.00189887724082023,-0.00842385248834581,0.00302149154901473,0.00300700419657539,0.00622983864786839,-0.00398079835227374,0.000494622140839678,0.00324414685191083,0.0100674690875983,-0.00668558528235687,-0.00171506025052215,-0.00927741461222927,-0.0224811539255484,-0.0218284603390889,-0.0217304782743248,-0.000408170987867977,0.00885099725984606,0.0366791478596238,0.0380946629679508,0.0342658078347498,"Aves"
"Fratercula cirrhata",0.00158877648607536,0.00781017762510361,0.0128634582966779,0.0126763130772716,0.024761812107181,0.0239196586198518,0.0227323416364563,0.0104254358270972,0.00519961059365863,0.00599267838118062,-0.00209833072932986,-0.0146278997415961,-0.011107072687551,-0.0245920805390881,-0.0156568838187208,-0.00504979306857745,0.0014404348177196,0.00878437122785665,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Fregata aquila",-0.000143982465489412,-0.000143982465489412,-0.000143982465489412,-0.000143982465489412,-0.000143982465489412,-0.000143982465489412,-0.000143982465489412,-0.000143982465489412,-0.000143982465489412,-0.000143982465489856,-0.000143982465488968,-0.000143982465489856,-0.000143982465489412,-0.000143982465489412,0.0193328817240714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Fregata magnificens",0.0397940008672037,0.0397940008672037,0.0397940008672037,0.0397940008672037,0.0397940008672037,0.0397940008672037,0.0397940008672037,0.0397940008672037,0.0397940008672037,0.0787967943526484,-0.111696280801786,-0.400770558262967,-0.42635923692609,-0.160393002100463,0.150952503424028,0.23701354445354,0.0668675004862024,-0.132525774272804,NA,NA,NA,NA,NA,0,NA,"Aves"
"Fregata minor",-0.138597096423184,-0.0563460770962201,0.0673378516335323,0.038541642056042,-0.0460060951407701,-0.0314792009797378,0.0534160459383193,0.0761385667372965,0.0176736526475354,0.0479328257625934,0.0651132854407774,0.0765745484668616,0.048427565991896,0.0132741467566543,0.0246363467659529,0.0749739400875017,0.100301074948311,0.0667365818670944,0.0179696168167158,-0.0750199803192011,0.0354727467903162,0.137318583575448,NA,NA,-0.199141515717965,"Aves"
"Fulica alai",-0.0283359760097079,-0.0157737482345961,-0.00959330101920521,-0.00831785138610619,-0.00224258706190472,0.0177901936681853,0.0422977309548482,0.0533699053638857,0.0447282847367233,0.0238818464079649,-0.000725784147569917,-0.0277946401748019,-0.0433423930556375,-0.0576312053804969,-0.0530646847705548,-0.043134201374591,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Fulmarus glacialis",0.0155499783444672,0.019410457526504,0.0148114665564802,0.0211801222589937,0.0214640376522385,-0.00269470590775112,-0.006465530485674,-0.00661280802455649,0.00888028343840083,-0.0227975253316388,-0.0261716130710214,-0.0209974077970068,0.00880208305784779,0.0688094071073501,-0.0446062246076096,-0.0666947580802861,-0.0133965287989197,-0.00827750559010947,-0.00805156837966503,-0.0466286556831914,-0.0466286556831912,0.0939803273280186,-0.399904169954812,NA,NA,"Aves"
"Fulmarus glacialoides",-0.0126650083191079,0.00108742002213524,0.0134722210474739,0.0233202725312384,0.0292385546292449,0.0288871251918865,0.0219000665740253,0.0122929305211016,0.00589402299289998,0.00490989912210071,0.0059002244055707,0.00378308612717859,-0.0439812669670423,-0.0508562985953185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Gallinago delicata",-0.0070997408007846,-0.0121661668640863,-0.00395187836050027,-0.015570508515378,-0.00422020999213766,0.0137481075073067,0.00989176851620258,0.0137090217487396,0.00364619911350691,0.00135710556953304,-0.0171345472713557,-0.0056065444264705,-0.0126990243969697,-0.00521781531034052,0.00115541553741978,-0.00684426565261238,0.014713764690518,0.00858256826193451,0.00304819335642559,0.00516671517312266,-0.000633845503233308,-0.00395828932581238,0.00183847013129704,0.00757224581522417,0.00885313558151627,"Aves"
"Gallinago hardwickii",-0.0298753818833046,-0.0298753818833051,-0.0298753818833046,-0.0298753818833051,-0.0298753818833046,-0.0298753818833051,-0.0298753818833046,-0.0298753818833051,-0.0298753818833046,-0.0298753818833051,-0.155625937901422,-0.415272909377827,-0.444564061348321,0.509089211617748,0.190963725463314,-0.155811368775073,-0.452195684599885,-0.5,NA,NA,NA,NA,NA,NA,NA,"Aves"
"Gallinula galeata",0.0161013574529232,0.0567824079930968,0.0663785903353085,0.0447467060164938,0.0291297110696157,0.0115167689660765,0.0349669442783009,0.0211118307615301,-0.0311551739211975,-0.0609025709465501,-0.0328093386378069,0.0329749676021005,0.203555286610093,-0.0341021967664752,-0.0661452145642014,-0.047245296663692,-0.0434774765450177,-0.0341150917570389,-0.0243391224950997,-0.0242618802034308,-0.0241940996856214,-0.0241401108231712,-0.0241111494640822,-0.0241114737229592,-0.0227210720773701,"Aves"
"Gelochelidon nilotica",-0.00452906980562118,0.000434296170978811,0.000224971917350556,0.0105357978765166,0.0239220487026182,-0.0544070995662127,0.00348811096896977,0.0316660788232248,-0.0555055144671646,-0.112334958629424,0.0634337046652125,-0.0554510642115202,-0.0141770868757936,0.105802234322622,0.0859737709456476,-0.0791510334625549,-0.230711501274724,-0.172362377880171,-0.114559822044435,0.00408048021324244,0.401729140666005,0.070284296485811,0.0734454734699148,0.0732191619574913,0.0701190438850308,"Aves"
"Geospiza parvula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0993846321359118,0.00162663954819287,0.00162663954819264,0.00162663954819264,0.00162663954819264,0.00162663954819275,0.00162663954819275,0.0280287236002434,-0.0457243976751038,-0.0457243976751038,-0.0457243976751038,-0.00629456365401027,-0.00629456365401027,-0.0345404595716495,-0.0345404595716495,"Aves"
"Geothlypis philadelphia",-0.0144198840394332,-0.0131768698207546,-0.0133399517965344,-0.0140164226247072,-0.0126914577906555,-0.00861958512509209,-0.00410315274815667,-0.00203200402408515,-0.00328366369479296,-0.00690607187174052,-0.0115183132644478,-0.0156364773314155,-0.017682043390061,-0.0170306559894727,-0.0148459186189913,-0.013010151259009,-0.0123483686454795,-0.0124451023712775,-0.0127759774141212,-0.0131379179492687,-0.0131207629449943,-0.0121005017927733,-0.010033932876978,-0.00773891410803496,-0.0061503976085892,"Aves"
"Geothlypis tolmiei",-0.00340946740428024,-0.00340788419949212,-0.00324513314782415,-0.00304529591240014,-0.00297441576968601,-0.00306784359646167,-0.003187163002266,-0.00317592210871496,-0.00304501172455749,-0.00297681513609244,-0.00315088164381483,-0.00358992269035755,-0.00416854525777625,-0.00472722815292642,-0.005156897719813,-0.00541531472856099,-0.00552408037980346,-0.00556610530400126,-0.00565273439643909,-0.00585845072258474,-0.00617537504007885,-0.00652586378246385,-0.0068132776044725,-0.00697150623115622,-0.00699547069415571,"Aves"
"Glaucidium californicum",0.00600197598993857,0.00593273408845452,0.00563056787133975,0.0051303691420832,0.00461823487266577,0.00432012356609701,0.0043431426963314,0.00460560949950328,0.00489654795002714,0.00501763439885217,0.00493192819368016,0.00482041904605479,0.00496346400511083,0.00550704744275521,0.00633193494510365,0.00716395376303858,0.00777490990281549,0.0080193379048572,0.00772570494693903,0.00672133080746273,0.00507587277628807,0.00324082624514777,0.00179048133783222,0.000984481295929207,0.000652472890277478,"Aves"
"Gliciphila melanops",NA,NA,NA,-0.0382879249322374,-0.0382879249322507,-0.0382879249323524,-0.0382879249326376,-0.03828792493313,-0.0382879249337673,-0.0382879249344654,-0.038287924935184,-0.0382879249359132,-0.0382879249366295,-0.0382879249372579,-0.0382879249377597,-0.0382879249382002,-0.0382879249387234,-0.0382879249393784,-0.0382879249400245,-0.0382879249404091,NA,NA,NA,NA,NA,"Aves"
"Gulosus aristotelis",0.0126314273987666,0.00480435522124988,-0.000144915192914574,-0.00898036730941877,-0.021479163348229,-0.028223743465896,-0.0264571161562832,-0.012237379908447,-3.50122258467866e-05,8.70831805428254e-05,-0.00413121109181801,-0.00464601083912108,0.0109764705335077,0.0538533457426226,0.0390610499028317,-0.0240978005693139,-0.0738519708678923,-0.0886749098646785,-0.016179765126507,NA,NA,NA,NA,NA,NA,"Aves"
