"Binomial","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","global_abundance","max_growth_rate","Body.Mass.gram."
"Dryocopus martius",0.00349676474789673,0.0066451418002969,0.0131352488764566,0.0169646814638669,0.0193205358835415,0.0181277783291347,0.015658876107988,0.0145293372636157,0.0139039844051789,0.00926957327972691,0.00298899341318839,0.00213353824311388,0.0048870054251367,0.00948886203448441,0.00938464287735925,0.00896461190943486,0.00678119874810514,0.00994699275543822,0.0134095156946659,0.0100896337990667,0.000170865236679732,-0.011263998783032,-0.0174988266139534,-0.00978734517892446,-0.00466309683934082,2540669,0.0193205358835415,321
"Empidonax oberholseri",-0.015189011399452,0.00142834535330416,0.0176813501571812,0.0192956471350436,0.00749846508014829,-0.00419331692413152,-0.00627979948626243,-0.00189824120711093,0.000414444483633314,-0.00244555379875313,-0.00683610287473313,-0.00841497777003787,-0.00588676808918616,-0.000221685164396745,0.00615117860760983,0.00939088303739808,0.00691459538386354,0.00134352605717778,-0.000807403656859329,0.00341919718609718,0.00878087337713779,0.0072898613241083,-0.00187757858796032,-0.0104049259147504,-0.00988186794967932,4140067,0.0192956471350436,10.4
"Empidonax traillii",-0.015113739269803,-0.0222381028784769,-0.021402426206493,-0.0139298325866148,-0.00361933683768111,0.0407413202039814,-0.00169523322600909,-0.00132488369513839,-0.00110614735367757,-0.00110731805852048,-3.27023399949955e-05,0.00288784101540259,0.00555743693133616,0.00449951263911327,-0.000688558318478408,-0.00588083587991485,-0.00669174021521273,-0.00341264250937003,-0.000338878984453351,-0.000545050606443796,-0.00284604655643493,-0.0041794023598647,-0.00352294376078457,-0.00243730252676529,-0.00253516913538955,5535271,0.0407413202039814,13.4
"Epthianura albifrons",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0264528065021186,-0.0264528065022147,-0.0264528065023244,-0.0264528065023191,-0.0264528065021099,-0.0264528065017147,-0.0264528065012393,-0.026452806500818,-0.0264528065005429,-0.0264528065004317,-0.0264528065004312,-0.0264528065004591,NA,NA,NA,NA,4392536,-0.0264528065004312,13.3
"Estrilda melpoda",0,0,0,0,0,0,0,0,0,0,0.200432137378264,0.200432137378264,0.200432137378264,0.200432137378264,0.200432137378264,0.200432137378264,0.200432137378264,0.200432137378264,0.200432137378264,0.200432137378264,NA,NA,NA,NA,NA,6486303,0.200432137378264,7.6
"Euphonia violacea",NA,NA,NA,NA,NA,NA,NA,NA,0.0427925000590221,0.0427925000590221,0.0427925000590221,0.0427925000590221,0.0427925000590221,0.0427925000590219,0.0427925000590221,0.0427925000590221,0.0427925000590221,0.042792500059022,0.0427925000590221,0.0427925000590221,0.042792500059022,NA,NA,NA,NA,3750832,0.0427925000590221,15
"Falcipennis canadensis",0.014529949033911,0.0145662288872708,0.00231067979482763,0.00234019528212579,0.00237151063677887,0.00240592577934112,0.00244460857430704,0.00248661895572372,0.00252946129637331,0.00257177094253103,0.00261459440100453,0.0026595068827401,0.00270628908474724,0.00275341719399432,0.00280026874468653,0.0028473609840964,0.00289418987972334,0.00293820054782393,0.00297669058661239,0.0030087099706723,0.00303400712513998,0.0030510342544513,0.00305793571004816,0.00305581889782325,0.00304952548539594,1046139,0.0145662288872708,474
"Falco biarmicus",0.0390681736894691,0.0840355254369539,0.101566329981126,0.100014689170089,0.0879858694051211,NA,-0.0130882606810427,-0.0130882606810426,-0.0130882606810426,-0.0130882606810426,-0.0130882606810427,-0.0130882606810426,-0.0130882606810426,-0.0130882606810427,-0.0130882606810426,-0.0130882606810426,-0.0130882606810427,-0.0130882606810426,-0.0130882606810426,-0.0130882606810427,-0.0130882606810425,-0.0130882606810427,-0.0130882606810426,-0.0130882606810426,-0.0130882606810427,2086180,0.101566329981126,616
"Falco cenchroides",NA,NA,NA,NA,NA,NA,NA,NA,0.00376688983397822,0.116394758589924,0.288068925005777,0.419972467175779,0.44266189005651,0.360647466958392,0.23400325619229,0.127542919025559,0.0727899831459805,0.0644124528745058,0.0789189506384241,0.092889944978103,NA,NA,NA,NA,NA,3866460,0.44266189005651,170
"Falco columbarius",0.0102711499054666,0.0103955872671659,0.0104895505874367,0.0105541154109759,0.0105963905840035,0.0106089943567823,0.00434483194503611,0.0157258957394548,0.0247646206182257,0.0194392412412367,0.00751348549909342,0.0178205425845688,0.0195646428681822,0.0195600405198082,0.0195943858485557,0.019654612474621,0.0197328994013634,0.0198366602817449,0.0199733282458929,0.0201334732464128,0.0202899099816634,0.0133915235663429,0.0134607145093442,0.0134735082052165,0.0134638582823925,4593576,0.0247646206182257,191
